PW03 baro,,,,,,,,
Date,Time,DateTime,Level,Temperature,,,,
9/9/2011,06:25:52,2011-09-09 06:25:52,2.8764,,,,,
9/9/2011,07:25:52,2011-09-09 07:25:52,2.8793,,,,,
9/9/2011,08:25:52,2011-09-09 08:25:52,2.8758,,,,,
9/9/2011,09:25:52,2011-09-09 09:25:52,2.8808,,,,,
9/9/2011,10:25:52,2011-09-09 10:25:52,2.8779,,,,,
9/9/2011,11:25:52,2011-09-09 11:25:52,2.8635,,,,,
9/9/2011,12:25:52,2011-09-09 12:25:52,2.8388,,,,,
9/9/2011,13:25:52,2011-09-09 13:25:52,2.8186,,,,,
9/9/2011,14:25:52,2011-09-09 14:25:52,2.7918,,,,,
9/9/2011,15:25:52,2011-09-09 15:25:52,2.7748,,,,,
9/9/2011,16:25:52,2011-09-09 16:25:52,2.7676,,,,,
9/9/2011,17:25:52,2011-09-09 17:25:52,2.7636,,,,,
9/9/2011,18:25:52,2011-09-09 18:25:52,2.8177,,,,,
9/9/2011,19:25:52,2011-09-09 19:25:52,2.8335,,,,,
9/9/2011,20:25:52,2011-09-09 20:25:52,2.8434,,,,,
9/9/2011,21:25:52,2011-09-09 21:25:52,2.8253,,,,,
9/9/2011,22:25:52,2011-09-09 22:25:52,2.8167,,,,,
9/9/2011,23:25:52,2011-09-09 23:25:52,2.8322,,,,,
9/10/2011,00:25:52,2011-09-10 00:25:52,2.8331,,,,,
9/10/2011,01:25:52,2011-09-10 01:25:52,2.8167,,,,,
9/10/2011,02:25:52,2011-09-10 02:25:52,2.8195,,,,,
9/10/2011,03:25:52,2011-09-10 03:25:52,2.8162,,,,,
9/10/2011,04:25:52,2011-09-10 04:25:52,2.8224,,,,,
9/10/2011,05:25:52,2011-09-10 05:25:52,2.8296,,,,,
9/10/2011,06:25:52,2011-09-10 06:25:52,2.8428,,,,,
9/10/2011,07:25:52,2011-09-10 07:25:52,2.8557,,,,,
9/10/2011,08:25:52,2011-09-10 08:25:52,2.8533,,,,,
9/10/2011,09:25:52,2011-09-10 09:25:52,2.8721,,,,,
9/10/2011,10:25:52,2011-09-10 10:25:52,2.8665,,,,,
9/10/2011,11:25:52,2011-09-10 11:25:52,2.853,,,,,
9/10/2011,12:25:52,2011-09-10 12:25:52,2.8395,,,,,
9/10/2011,13:25:52,2011-09-10 13:25:52,2.82,,,,,
9/10/2011,14:25:52,2011-09-10 14:25:52,2.8055,,,,,
9/10/2011,15:25:52,2011-09-10 15:25:52,2.8091,,,,,
9/10/2011,16:25:52,2011-09-10 16:25:52,2.8261,,,,,
9/10/2011,17:25:52,2011-09-10 17:25:52,2.8299,,,,,
9/10/2011,18:25:52,2011-09-10 18:25:52,2.8086,,,,,
9/10/2011,19:25:52,2011-09-10 19:25:52,2.8157,,,,,
9/10/2011,20:25:52,2011-09-10 20:25:52,2.8358,,,,,
9/10/2011,21:25:52,2011-09-10 21:25:52,2.8441,,,,,
9/10/2011,22:25:52,2011-09-10 22:25:52,2.8496,,,,,
9/10/2011,23:25:52,2011-09-10 23:25:52,2.8522,,,,,
9/11/2011,00:25:52,2011-09-11 00:25:52,2.8395,,,,,
9/11/2011,01:25:52,2011-09-11 01:25:52,2.8449,,,,,
9/11/2011,02:25:52,2011-09-11 02:25:52,2.8307,,,,,
9/11/2011,03:25:52,2011-09-11 03:25:52,2.8425,,,,,
9/11/2011,04:25:52,2011-09-11 04:25:52,2.8586,,,,,
9/11/2011,05:25:52,2011-09-11 05:25:52,2.8959,,,,,
9/11/2011,06:25:52,2011-09-11 06:25:52,2.8719,,,,,
9/11/2011,07:25:52,2011-09-11 07:25:52,2.891,,,,,
9/11/2011,08:25:52,2011-09-11 08:25:52,2.9085,,,,,
9/11/2011,09:25:52,2011-09-11 09:25:52,2.9188,,,,,
9/11/2011,10:25:52,2011-09-11 10:25:52,2.9189,,,,,
9/11/2011,11:25:52,2011-09-11 11:25:52,2.9133,,,,,
9/11/2011,12:25:52,2011-09-11 12:25:52,2.8993,,,,,
9/11/2011,13:25:52,2011-09-11 13:25:52,2.8805,,,,,
9/11/2011,14:25:52,2011-09-11 14:25:52,2.8719,,,,,
9/11/2011,15:25:52,2011-09-11 15:25:52,2.8674,,,,,
9/11/2011,16:25:52,2011-09-11 16:25:52,2.8785,,,,,
9/11/2011,17:25:52,2011-09-11 17:25:52,2.8527,,,,,
9/11/2011,18:25:52,2011-09-11 18:25:52,2.8895,,,,,
9/11/2011,19:25:52,2011-09-11 19:25:52,2.9182,,,,,
9/11/2011,20:25:52,2011-09-11 20:25:52,2.9361,,,,,
9/11/2011,21:25:52,2011-09-11 21:25:52,2.9796,,,,,
9/11/2011,22:25:52,2011-09-11 22:25:52,2.946,,,,,
9/11/2011,23:25:52,2011-09-11 23:25:52,2.9436,,,,,
9/12/2011,00:25:52,2011-09-12 00:25:52,2.9467,,,,,
9/12/2011,01:25:52,2011-09-12 01:25:52,2.9467,,,,,
9/12/2011,02:25:52,2011-09-12 02:25:52,2.9379,,,,,
9/12/2011,03:25:52,2011-09-12 03:25:52,2.9487,,,,,
9/12/2011,04:25:52,2011-09-12 04:25:52,2.9491,,,,,
9/12/2011,05:25:52,2011-09-12 05:25:52,2.9563,,,,,
9/12/2011,06:25:52,2011-09-12 06:25:52,2.9708,,,,,
9/12/2011,07:25:52,2011-09-12 07:25:52,2.9843,,,,,
9/12/2011,08:25:52,2011-09-12 08:25:52,2.9887,,,,,
9/12/2011,09:25:52,2011-09-12 09:25:52,3.0069,,,,,
9/12/2011,10:25:52,2011-09-12 10:25:52,3.0059,,,,,
9/12/2011,11:25:52,2011-09-12 11:25:52,2.998,,,,,
9/12/2011,12:25:52,2011-09-12 12:25:52,2.9809,,,,,
9/12/2011,13:25:52,2011-09-12 13:25:52,2.9681,,,,,
9/12/2011,14:25:52,2011-09-12 14:25:52,2.9449,,,,,
9/12/2011,15:25:52,2011-09-12 15:25:52,2.9288,,,,,
9/12/2011,16:25:52,2011-09-12 16:25:52,2.9316,,,,,
9/12/2011,17:25:52,2011-09-12 17:25:52,2.9337,,,,,
9/12/2011,18:25:52,2011-09-12 18:25:52,2.9381,,,,,
9/12/2011,19:25:52,2011-09-12 19:25:52,2.9476,,,,,
9/12/2011,20:25:52,2011-09-12 20:25:52,2.965,,,,,
9/12/2011,21:25:52,2011-09-12 21:25:52,2.9781,,,,,
9/12/2011,22:25:52,2011-09-12 22:25:52,2.9809,,,,,
9/12/2011,23:25:52,2011-09-12 23:25:52,2.9745,,,,,
9/13/2011,00:25:52,2011-09-13 00:25:52,2.9721,,,,,
9/13/2011,01:25:52,2011-09-13 01:25:52,2.9651,,,,,
9/13/2011,02:25:52,2011-09-13 02:25:52,2.9715,,,,,
9/13/2011,03:25:52,2011-09-13 03:25:52,2.97,,,,,
9/13/2011,04:25:52,2011-09-13 04:25:52,2.9646,,,,,
9/13/2011,05:25:52,2011-09-13 05:25:52,2.9611,,,,,
9/13/2011,06:25:52,2011-09-13 06:25:52,2.9755,,,,,
9/13/2011,07:25:52,2011-09-13 07:25:52,2.9734,,,,,
9/13/2011,08:25:52,2011-09-13 08:25:52,2.9769,,,,,
9/13/2011,09:25:52,2011-09-13 09:25:52,2.9789,,,,,
9/13/2011,10:25:52,2011-09-13 10:25:52,2.9788,,,,,
9/13/2011,11:25:52,2011-09-13 11:25:52,2.9671,,,,,
9/13/2011,12:25:52,2011-09-13 12:25:52,2.9519,,,,,
9/13/2011,13:25:52,2011-09-13 13:25:52,2.9374,,,,,
9/13/2011,14:25:52,2011-09-13 14:25:52,2.9155,,,,,
9/13/2011,15:25:52,2011-09-13 15:25:52,2.909,,,,,
9/13/2011,16:25:52,2011-09-13 16:25:52,2.8911,,,,,
9/13/2011,17:25:52,2011-09-13 17:25:52,2.8816,,,,,
9/13/2011,18:25:52,2011-09-13 18:25:52,2.8685,,,,,
9/13/2011,19:25:52,2011-09-13 19:25:52,2.871,,,,,
9/13/2011,20:25:52,2011-09-13 20:25:52,2.879,,,,,
9/13/2011,21:25:52,2011-09-13 21:25:52,2.8801,,,,,
9/13/2011,22:25:52,2011-09-13 22:25:52,2.8725,,,,,
9/13/2011,23:25:52,2011-09-13 23:25:52,2.8659,,,,,
9/14/2011,00:25:52,2011-09-14 00:25:52,2.8531,,,,,
9/14/2011,01:25:52,2011-09-14 01:25:52,2.8404,,,,,
9/14/2011,02:25:52,2011-09-14 02:25:52,2.825,,,,,
9/14/2011,03:25:52,2011-09-14 03:25:52,2.7987,,,,,
9/14/2011,04:25:52,2011-09-14 04:25:52,2.8011,,,,,
9/14/2011,05:25:52,2011-09-14 05:25:52,2.7996,,,,,
9/14/2011,06:25:52,2011-09-14 06:25:52,2.7976,,,,,
9/14/2011,07:25:52,2011-09-14 07:25:52,2.808,,,,,
9/14/2011,08:25:52,2011-09-14 08:25:52,2.8216,,,,,
9/14/2011,09:25:52,2011-09-14 09:25:52,2.8237,,,,,
9/14/2011,10:25:52,2011-09-14 10:25:52,2.8269,,,,,
9/14/2011,11:25:52,2011-09-14 11:25:52,2.8241,,,,,
9/14/2011,12:25:52,2011-09-14 12:25:52,2.8174,,,,,
9/14/2011,13:25:52,2011-09-14 13:25:52,2.789,,,,,
9/14/2011,14:25:52,2011-09-14 14:25:52,2.7648,,,,,
9/14/2011,15:25:52,2011-09-14 15:25:52,2.7465,,,,,
9/14/2011,16:25:52,2011-09-14 16:25:52,2.738,,,,,
9/14/2011,17:25:52,2011-09-14 17:25:52,2.735,,,,,
9/14/2011,18:25:52,2011-09-14 18:25:52,2.7357,,,,,
9/14/2011,19:25:52,2011-09-14 19:25:52,2.7325,,,,,
9/14/2011,20:25:52,2011-09-14 20:25:52,2.7434,,,,,
9/14/2011,21:25:52,2011-09-14 21:25:52,2.7428,,,,,
9/14/2011,22:25:52,2011-09-14 22:25:52,2.7448,,,,,
9/14/2011,23:25:52,2011-09-14 23:25:52,2.7444,,,,,
9/15/2011,0:25:52,2011-09-15 00:25:52,2.7439,,,,,
9/15/2011,1:25:52,2011-09-15 01:25:52,2.7474,,,,,
9/15/2011,2:25:52,2011-09-15 02:25:52,2.7371,,,,,
9/15/2011,3:25:52,2011-09-15 03:25:52,2.7374,,,,,
9/15/2011,4:25:52,2011-09-15 04:25:52,2.7295,,,,,
9/15/2011,5:25:52,2011-09-15 05:25:52,2.7323,,,,,
9/15/2011,6:25:52,2011-09-15 06:25:52,2.743,,,,,
9/15/2011,7:25:52,2011-09-15 07:25:52,2.7463,,,,,
9/15/2011,8:25:52,2011-09-15 08:25:52,2.7564,,,,,
9/15/2011,9:25:52,2011-09-15 09:25:52,2.7715,,,,,
9/15/2011,10:25:52,2011-09-15 10:25:52,2.7771,,,,,
9/15/2011,11:25:52,2011-09-15 11:25:52,2.7631,,,,,
9/15/2011,12:25:52,2011-09-15 12:25:52,2.7505,,,,,
9/15/2011,13:25:52,2011-09-15 13:25:52,2.7311,,,,,
9/15/2011,14:25:52,2011-09-15 14:25:52,2.7025,,,,,
9/15/2011,15:25:52,2011-09-15 15:25:52,2.6931,,,,,
9/15/2011,16:25:52,2011-09-15 16:25:52,2.68,,,,,
9/15/2011,17:25:52,2011-09-15 17:25:52,2.6653,,,,,
9/15/2011,18:25:52,2011-09-15 18:25:52,2.6668,,,,,
9/15/2011,19:25:52,2011-09-15 19:25:52,2.6685,,,,,
9/15/2011,20:25:52,2011-09-15 20:25:52,2.684,,,,,
9/15/2011,21:25:52,2011-09-15 21:25:52,2.6894,,,,,
9/15/2011,22:25:52,2011-09-15 22:25:52,2.6883,,,,,
9/15/2011,23:25:52,2011-09-15 23:25:52,2.6808,,,,,
9/16/2011,0:25:52,2011-09-16 00:25:52,2.6865,,,,,
9/16/2011,1:25:52,2011-09-16 01:25:52,2.6879,,,,,
9/16/2011,2:25:52,2011-09-16 02:25:52,2.6813,,,,,
9/16/2011,3:25:52,2011-09-16 03:25:52,2.6758,,,,,
9/16/2011,4:25:52,2011-09-16 04:25:52,2.671,,,,,
9/16/2011,5:25:52,2011-09-16 05:25:52,2.6791,,,,,
9/16/2011,6:25:52,2011-09-16 06:25:52,2.691,,,,,
9/16/2011,7:25:52,2011-09-16 07:25:52,2.7238,,,,,
9/16/2011,8:25:52,2011-09-16 08:25:52,2.7274,,,,,
9/16/2011,9:25:52,2011-09-16 09:25:52,2.746,,,,,
9/16/2011,10:25:52,2011-09-16 10:25:52,2.7408,,,,,
9/16/2011,11:25:52,2011-09-16 11:25:52,2.7668,,,,,
9/16/2011,12:25:52,2011-09-16 12:25:52,2.7678,,,,,
9/16/2011,13:25:52,2011-09-16 13:25:52,2.7357,,,,,
9/16/2011,14:25:52,2011-09-16 14:25:52,2.7291,,,,,
9/16/2011,15:25:52,2011-09-16 15:25:52,2.7179,,,,,
9/16/2011,16:25:52,2011-09-16 16:25:52,2.7213,,,,,
9/16/2011,17:25:52,2011-09-16 17:25:52,2.7049,,,,,
9/16/2011,18:25:52,2011-09-16 18:25:52,2.7526,,,,,
9/16/2011,19:25:52,2011-09-16 19:25:52,2.6819,,,,,
9/16/2011,20:25:52,2011-09-16 20:25:52,2.7849,,,,,
9/16/2011,21:25:52,2011-09-16 21:25:52,2.7638,,,,,
9/16/2011,22:25:52,2011-09-16 22:25:52,2.7612,,,,,
9/16/2011,23:25:52,2011-09-16 23:25:52,2.7682,,,,,
9/17/2011,0:25:52,2011-09-17 00:25:52,2.7582,,,,,
9/17/2011,1:25:52,2011-09-17 01:25:52,2.7464,,,,,
9/17/2011,2:25:52,2011-09-17 02:25:52,2.7814,,,,,
9/17/2011,3:25:52,2011-09-17 03:25:52,2.7758,,,,,
9/17/2011,4:25:52,2011-09-17 04:25:52,2.7869,,,,,
9/17/2011,5:25:52,2011-09-17 05:25:52,2.7858,,,,,
9/17/2011,6:25:52,2011-09-17 06:25:52,2.7954,,,,,
9/17/2011,7:25:52,2011-09-17 07:25:52,2.8085,,,,,
9/17/2011,8:25:52,2011-09-17 08:25:52,2.8194,,,,,
9/17/2011,9:25:52,2011-09-17 09:25:52,2.8354,,,,,
9/17/2011,10:25:52,2011-09-17 10:25:52,2.8506,,,,,
9/17/2011,11:25:52,2011-09-17 11:25:52,2.852,,,,,
9/17/2011,12:25:52,2011-09-17 12:25:52,2.8391,,,,,
9/17/2011,13:25:52,2011-09-17 13:25:52,2.8311,,,,,
9/17/2011,14:25:52,2011-09-17 14:25:52,2.8227,,,,,
9/17/2011,15:25:52,2011-09-17 15:25:52,2.8161,,,,,
9/17/2011,16:25:52,2011-09-17 16:25:52,2.8108,,,,,
9/17/2011,17:25:52,2011-09-17 17:25:52,2.8181,,,,,
9/17/2011,18:25:52,2011-09-17 18:25:52,2.8233,,,,,
9/17/2011,19:25:52,2011-09-17 19:25:52,2.8405,,,,,
9/17/2011,20:25:52,2011-09-17 20:25:52,2.8684,,,,,
9/17/2011,21:25:52,2011-09-17 21:25:52,2.8826,,,,,
9/17/2011,22:25:52,2011-09-17 22:25:52,2.8798,,,,,
9/17/2011,23:25:52,2011-09-17 23:25:52,2.8914,,,,,
9/18/2011,0:25:52,2011-09-18 00:25:52,2.9061,,,,,
9/18/2011,1:25:52,2011-09-18 01:25:52,2.9133,,,,,
9/18/2011,2:25:52,2011-09-18 02:25:52,2.9186,,,,,
9/18/2011,3:25:52,2011-09-18 03:25:52,2.9224,,,,,
9/18/2011,4:25:52,2011-09-18 04:25:52,2.9309,,,,,
9/18/2011,5:25:52,2011-09-18 05:25:52,2.9458,,,,,
9/18/2011,6:25:52,2011-09-18 06:25:52,2.9567,,,,,
9/18/2011,7:25:52,2011-09-18 07:25:52,2.9729,,,,,
9/18/2011,8:25:52,2011-09-18 08:25:52,2.9899,,,,,
9/18/2011,9:25:52,2011-09-18 09:25:52,3.0135,,,,,
9/18/2011,10:25:52,2011-09-18 10:25:52,3.023,,,,,
9/18/2011,11:25:52,2011-09-18 11:25:52,3.0248,,,,,
9/18/2011,12:25:52,2011-09-18 12:25:52,3.0089,,,,,
9/18/2011,13:25:52,2011-09-18 13:25:52,2.9938,,,,,
9/18/2011,14:25:52,2011-09-18 14:25:52,2.9775,,,,,
9/18/2011,15:25:52,2011-09-18 15:25:52,2.9632,,,,,
9/18/2011,16:25:52,2011-09-18 16:25:52,2.9544,,,,,
9/18/2011,17:25:52,2011-09-18 17:25:52,2.9468,,,,,
9/18/2011,18:25:52,2011-09-18 18:25:52,2.9495,,,,,
9/18/2011,19:25:52,2011-09-18 19:25:52,2.9546,,,,,
9/18/2011,20:25:52,2011-09-18 20:25:52,2.9682,,,,,
9/18/2011,21:25:52,2011-09-18 21:25:52,2.9783,,,,,
9/18/2011,22:25:52,2011-09-18 22:25:52,2.976,,,,,
9/18/2011,23:25:52,2011-09-18 23:25:52,2.9719,,,,,
9/19/2011,0:25:52,2011-09-19 00:25:52,2.9718,,,,,
9/19/2011,1:25:52,2011-09-19 01:25:52,2.9718,,,,,
9/19/2011,2:25:52,2011-09-19 02:25:52,2.9618,,,,,
9/19/2011,3:25:52,2011-09-19 03:25:52,2.9535,,,,,
9/19/2011,4:25:52,2011-09-19 04:25:52,2.952,,,,,
9/19/2011,5:25:52,2011-09-19 05:25:52,2.9561,,,,,
9/19/2011,6:25:52,2011-09-19 06:25:52,2.955,,,,,
9/19/2011,7:25:52,2011-09-19 07:25:52,2.96,,,,,
9/19/2011,8:25:52,2011-09-19 08:25:52,2.9701,,,,,
9/19/2011,9:25:52,2011-09-19 09:25:52,2.9778,,,,,
9/19/2011,10:25:52,2011-09-19 10:25:52,2.9726,,,,,
9/19/2011,11:25:52,2011-09-19 11:25:52,2.9613,,,,,
9/19/2011,12:25:52,2011-09-19 12:25:52,2.9399,,,,,
9/19/2011,13:25:52,2011-09-19 13:25:52,2.9175,,,,,
9/19/2011,14:25:52,2011-09-19 14:25:52,2.8901,,,,,
9/19/2011,15:25:52,2011-09-19 15:25:52,2.8726,,,,,
9/19/2011,16:25:52,2011-09-19 16:25:52,2.8613,,,,,
9/19/2011,17:25:52,2011-09-19 17:25:52,2.8481,,,,,
9/19/2011,18:25:52,2011-09-19 18:25:52,2.8493,,,,,
9/19/2011,19:25:52,2011-09-19 19:25:52,2.8464,,,,,
9/19/2011,20:25:52,2011-09-19 20:25:52,2.8487,,,,,
9/19/2011,21:25:52,2011-09-19 21:25:52,2.8494,,,,,
9/19/2011,22:25:52,2011-09-19 22:25:52,2.854,,,,,
9/19/2011,23:25:52,2011-09-19 23:25:52,2.8648,,,,,
9/20/2011,0:25:52,2011-09-20 00:25:52,2.8635,,,,,
9/20/2011,1:25:52,2011-09-20 01:25:52,2.864,,,,,
9/20/2011,2:25:52,2011-09-20 02:25:52,2.8633,,,,,
9/20/2011,3:25:52,2011-09-20 03:25:52,2.8626,,,,,
9/20/2011,4:25:52,2011-09-20 04:25:52,2.867,,,,,
9/20/2011,5:25:52,2011-09-20 05:25:52,2.8728,,,,,
9/20/2011,6:25:52,2011-09-20 06:25:52,2.8815,,,,,
9/20/2011,7:25:52,2011-09-20 07:25:52,2.8955,,,,,
9/20/2011,8:25:52,2011-09-20 08:25:52,2.9057,,,,,
9/20/2011,9:25:52,2011-09-20 09:25:52,2.9214,,,,,
9/20/2011,10:25:52,2011-09-20 10:25:52,2.9337,,,,,
9/20/2011,11:25:52,2011-09-20 11:25:52,2.92,,,,,
9/20/2011,12:25:52,2011-09-20 12:25:52,2.8994,,,,,
9/20/2011,13:25:52,2011-09-20 13:25:52,2.8804,,,,,
9/20/2011,14:25:52,2011-09-20 14:25:52,2.862,,,,,
9/20/2011,15:25:52,2011-09-20 15:25:52,2.8434,,,,,
9/20/2011,16:25:52,2011-09-20 16:25:52,2.8294,,,,,
9/20/2011,17:25:52,2011-09-20 17:25:52,2.8179,,,,,
9/20/2011,18:25:52,2011-09-20 18:25:52,2.8199,,,,,
9/20/2011,19:25:52,2011-09-20 19:25:52,2.8259,,,,,
9/20/2011,20:25:52,2011-09-20 20:25:52,2.8416,,,,,
9/20/2011,21:25:52,2011-09-20 21:25:52,2.8514,,,,,
9/20/2011,22:25:52,2011-09-20 22:25:52,2.8517,,,,,
9/20/2011,23:25:52,2011-09-20 23:25:52,2.8589,,,,,
9/21/2011,0:25:52,2011-09-21 00:25:52,2.8548,,,,,
9/21/2011,1:25:52,2011-09-21 01:25:52,2.8553,,,,,
9/21/2011,2:25:52,2011-09-21 02:25:52,2.8536,,,,,
9/21/2011,3:25:52,2011-09-21 03:25:52,2.851,,,,,
9/21/2011,4:25:52,2011-09-21 04:25:52,2.8538,,,,,
9/21/2011,5:25:52,2011-09-21 05:25:52,2.8575,,,,,
9/21/2011,6:25:52,2011-09-21 06:25:52,2.8725,,,,,
9/21/2011,7:25:52,2011-09-21 07:25:52,2.8841,,,,,
9/21/2011,8:25:52,2011-09-21 08:25:52,2.894,,,,,
9/21/2011,9:25:52,2011-09-21 09:25:52,2.9186,,,,,
9/21/2011,10:25:52,2011-09-21 10:25:52,2.9333,,,,,
9/21/2011,11:25:52,2011-09-21 11:25:52,2.9289,,,,,
9/21/2011,12:25:52,2011-09-21 12:25:52,2.913,,,,,
9/21/2011,13:25:52,2011-09-21 13:25:52,2.8996,,,,,
9/21/2011,14:25:52,2011-09-21 14:25:52,2.8787,,,,,
9/21/2011,15:25:52,2011-09-21 15:25:52,2.8658,,,,,
9/21/2011,16:25:52,2011-09-21 16:25:52,2.8531,,,,,
9/21/2011,17:25:52,2011-09-21 17:25:52,2.8498,,,,,
9/21/2011,18:25:52,2011-09-21 18:25:52,2.8563,,,,,
9/21/2011,19:25:52,2011-09-21 19:25:52,2.8663,,,,,
9/21/2011,20:25:52,2011-09-21 20:25:52,2.8831,,,,,
9/21/2011,21:25:52,2011-09-21 21:25:52,2.8967,,,,,
9/21/2011,22:25:52,2011-09-21 22:25:52,2.9021,,,,,
9/21/2011,23:25:52,2011-09-21 23:25:52,2.9081,,,,,
9/22/2011,0:25:52,2011-09-22 00:25:52,2.9155,,,,,
9/22/2011,1:25:52,2011-09-22 01:25:52,2.921,,,,,
9/22/2011,2:25:52,2011-09-22 02:25:52,2.9195,,,,,
9/22/2011,3:25:52,2011-09-22 03:25:52,2.923,,,,,
9/22/2011,4:25:52,2011-09-22 04:25:52,2.9331,,,,,
9/22/2011,5:25:52,2011-09-22 05:25:52,2.937,,,,,
9/22/2011,6:25:52,2011-09-22 06:25:52,2.9496,,,,,
9/22/2011,7:25:52,2011-09-22 07:25:52,2.9719,,,,,
9/22/2011,8:25:52,2011-09-22 08:25:52,2.9902,,,,,
9/22/2011,9:25:52,2011-09-22 09:25:52,3.0042,,,,,
9/22/2011,10:25:52,2011-09-22 10:25:52,3.0136,,,,,
9/22/2011,11:25:52,2011-09-22 11:25:52,3.0116,,,,,
9/22/2011,12:25:52,2011-09-22 12:25:52,2.9991,,,,,
9/22/2011,13:25:52,2011-09-22 13:25:52,2.9832,,,,,
9/22/2011,14:25:52,2011-09-22 14:25:52,2.9597,,,,,
9/22/2011,15:25:52,2011-09-22 15:25:52,2.9499,,,,,
9/22/2011,16:25:52,2011-09-22 16:25:52,2.9429,,,,,
9/22/2011,17:25:52,2011-09-22 17:25:52,2.9408,,,,,
9/22/2011,18:25:52,2011-09-22 18:25:52,2.9457,,,,,
9/22/2011,19:25:52,2011-09-22 19:25:52,2.9497,,,,,
9/22/2011,20:25:52,2011-09-22 20:25:52,2.9718,,,,,
9/22/2011,21:25:52,2011-09-22 21:25:52,2.9839,,,,,
9/22/2011,22:25:52,2011-09-22 22:25:52,2.9936,,,,,
9/22/2011,23:25:52,2011-09-22 23:25:52,2.9963,,,,,
9/23/2011,0:25:52,2011-09-23 00:25:52,3.006,,,,,
9/23/2011,1:25:52,2011-09-23 01:25:52,3.0146,,,,,
9/23/2011,2:25:52,2011-09-23 02:25:52,3.0088,,,,,
9/23/2011,3:25:52,2011-09-23 03:25:52,3.0078,,,,,
9/23/2011,4:25:52,2011-09-23 04:25:52,3.016,,,,,
9/23/2011,5:25:52,2011-09-23 05:25:52,3.0236,,,,,
9/23/2011,6:25:52,2011-09-23 06:25:52,3.0351,,,,,
9/23/2011,7:25:52,2011-09-23 07:25:52,3.0467,,,,,
9/23/2011,8:25:52,2011-09-23 08:25:52,3.0476,,,,,
9/23/2011,9:25:52,2011-09-23 09:25:52,3.0572,,,,,
9/23/2011,10:25:52,2011-09-23 10:25:52,3.0542,,,,,
9/23/2011,11:25:52,2011-09-23 11:25:52,3.042,,,,,
9/23/2011,12:25:52,2011-09-23 12:25:52,3.0256,,,,,
9/23/2011,13:25:52,2011-09-23 13:25:52,3.0019,,,,,
9/23/2011,14:25:52,2011-09-23 14:25:52,2.9748,,,,,
9/23/2011,15:25:52,2011-09-23 15:25:52,2.9554,,,,,
9/23/2011,16:25:52,2011-09-23 16:25:52,2.9395,,,,,
9/23/2011,17:25:52,2011-09-23 17:25:52,2.9227,,,,,
9/23/2011,18:25:52,2011-09-23 18:25:52,2.9163,,,,,
9/23/2011,19:25:52,2011-09-23 19:25:52,2.9136,,,,,
9/23/2011,20:25:52,2011-09-23 20:25:52,2.9321,,,,,
9/23/2011,21:25:52,2011-09-23 21:25:52,2.9352,,,,,
9/23/2011,22:25:52,2011-09-23 22:25:52,2.9331,,,,,
9/23/2011,23:25:52,2011-09-23 23:25:52,2.9298,,,,,
9/24/2011,0:25:52,2011-09-24 00:25:52,2.9199,,,,,
9/24/2011,1:25:52,2011-09-24 01:25:52,2.9186,,,,,
9/24/2011,2:25:52,2011-09-24 02:25:52,2.9124,,,,,
9/24/2011,3:25:52,2011-09-24 03:25:52,2.8948,,,,,
9/24/2011,4:25:52,2011-09-24 04:25:52,2.8909,,,,,
9/24/2011,5:25:52,2011-09-24 05:25:52,2.8917,,,,,
9/24/2011,6:25:52,2011-09-24 06:25:52,2.8864,,,,,
9/24/2011,7:25:52,2011-09-24 07:25:52,2.891,,,,,
9/24/2011,8:25:52,2011-09-24 08:25:52,2.8923,,,,,
9/24/2011,9:25:52,2011-09-24 09:25:52,2.889,,,,,
9/24/2011,10:25:52,2011-09-24 10:25:52,2.8865,,,,,
9/24/2011,11:25:52,2011-09-24 11:25:52,2.8735,,,,,
9/24/2011,12:25:52,2011-09-24 12:25:52,2.8518,,,,,
9/24/2011,13:25:52,2011-09-24 13:25:52,2.8246,,,,,
9/24/2011,14:25:52,2011-09-24 14:25:52,2.8026,,,,,
9/24/2011,15:25:52,2011-09-24 15:25:52,2.7821,,,,,
9/24/2011,16:25:52,2011-09-24 16:25:52,2.7675,,,,,
9/24/2011,17:25:52,2011-09-24 17:25:52,2.754,,,,,
9/24/2011,18:25:52,2011-09-24 18:25:52,2.7454,,,,,
9/24/2011,19:25:52,2011-09-24 19:25:52,2.7517,,,,,
9/24/2011,20:25:52,2011-09-24 20:25:52,2.7583,,,,,
9/24/2011,21:25:52,2011-09-24 21:25:52,2.7671,,,,,
9/24/2011,22:25:52,2011-09-24 22:25:52,2.7703,,,,,
9/24/2011,23:25:52,2011-09-24 23:25:52,2.7707,,,,,
9/25/2011,0:25:52,2011-09-25 00:25:52,2.768,,,,,
9/25/2011,1:25:52,2011-09-25 01:25:52,2.7676,,,,,
9/25/2011,2:25:52,2011-09-25 02:25:52,2.7566,,,,,
9/25/2011,3:25:52,2011-09-25 03:25:52,2.751,,,,,
9/25/2011,4:25:52,2011-09-25 04:25:52,2.7526,,,,,
9/25/2011,5:25:52,2011-09-25 05:25:52,2.7614,,,,,
9/25/2011,6:25:52,2011-09-25 06:25:52,2.7679,,,,,
9/25/2011,7:25:52,2011-09-25 07:25:52,2.7719,,,,,
9/25/2011,8:25:52,2011-09-25 08:25:52,2.779,,,,,
9/25/2011,9:25:52,2011-09-25 09:25:52,2.7877,,,,,
9/25/2011,10:25:52,2011-09-25 10:25:52,2.7874,,,,,
